train-MinReturn,n_timesteps,train-AverageReturn,LossAfter,Time-Optimization,Time-Sampling,train-EnvExecTime,train-MaxReturn,LossBefore,train-PolicyExecTime,train-AverageDiscountedReturn,train-NumTrajs,Time,train-StdReturn,ItrTime,Itr,Time-SampleProc
-142.8724314984942,350000,-140.0489461433265,-3.136457,3.50429105758667,182.35311889648438,4.706752300262451,-136.62895260325243,-0.019090615,177.2381670475006,-309.0250488630713,100,6680.57186293602,1.3254201842340207,185.8786859512329,34,0.019833087921142578
-143.42056541935872,360000,-140.22794552824297,-2.882143,3.296082019805908,175.8966510295868,4.650872707366943,-136.23001011398628,0.011077431,170.8419952392578,-309.38271512387263,100,6859.815203905106,1.580941740563902,179.22246313095093,35,0.02645564079284668
-143.08059818150275,370000,-140.47407295411125,-2.6660235,2.8149030208587646,171.133770942688,4.5273871421813965,-137.81938012815547,0.001938813,166.2005331516266,-309.9069723378805,100,7033.811047792435,1.3851507168392958,173.97510194778442,36,0.024760007858276367
-143.5170423919945,380000,-140.15137282636778,-2.6013913,3.176560878753662,168.84944200515747,4.694509983062744,-137.598332747395,-0.022819426,163.74022912979126,-309.2524779521349,100,7205.885324001312,1.2978519313826418,172.05247592926025,37,0.025597810745239258
-143.49506289901404,390000,-140.40310789261878,-2.4885106,3.0549187660217285,171.96549797058105,4.646703481674194,-136.41921917760638,0.021553813,166.8840434551239,-309.7753299527175,100,7380.955482006073,1.4406476636603553,175.04641604423523,38,0.0246279239654541
-143.59117924687578,400000,-140.56444119007975,-2.3616247,2.9600930213928223,160.09961009025574,4.583096981048584,-137.3117498510247,-0.01247359,155.1119680404663,-310.13220505638645,100,7544.087817907333,1.4270160723865386,163.1099488735199,39,0.04986691474914551
-143.19924306226687,410000,-140.1842156139311,-2.192475,4.237963676452637,164.27461290359497,4.48961877822876,-135.8323505359221,0.0024148019,159.37532377243042,-309.3277852213147,100,7712.641225814819,1.506793581999343,168.5317461490631,40,0.01795816421508789
-143.2250173286866,420000,-140.01997296223206,-2.019398,4.030276775360107,166.922354221344,4.641384124755859,-135.78086091988945,-0.0051909387,161.85713911056519,-308.9528262932564,100,7883.636085987091,1.5710534316661664,170.97328400611877,41,0.01908278465270996
-142.94814504763224,430000,-139.99790248456034,-1.8565967,3.434349775314331,171.6698350906372,4.495330333709717,-137.7631666548751,0.01938311,166.7733154296875,-308.9239847977518,100,8058.796860933304,1.284401978309112,175.12451672554016,42,0.019065141677856445
-143.43076716863646,440000,-140.7039407254449,-1.7522359,3.685863971710205,182.28054094314575,4.611546993255615,-136.40381849178277,0.00023193893,177.26415920257568,-310.37494664650035,100,8244.804233789444,1.4771728925496022,185.98507595062256,43,0.017282962799072266
-143.2690022467411,450000,-140.39494307567537,-1.6754187,3.161677122116089,185.45606303215027,4.638904333114624,-136.77520567897955,-0.0039186613,180.39798426628113,-309.77269329019373,100,8433.46207690239,1.4535529190534069,188.63732981681824,44,0.018299102783203125
-143.46577761657377,460000,-140.11432647516227,-1.5419828,3.177549123764038,191.22471499443054,4.597025156021118,-135.9977490774821,-0.00025869752,186.22945308685303,-309.16802984654794,100,8627.970762968063,1.5222928812797294,194.4224350452423,45,0.018635034561157227
-143.10890077605487,470000,-140.45340991513226,-1.4398793,3.6732590198516846,194.86927795410156,4.827839136123657,-136.29773993554286,-0.020265548,189.58907270431519,-309.8672088127665,100,8826.556456804276,1.363383279134515,198.56275486946106,46,0.018831729888916016
-143.69754603654658,480000,-140.28858490070812,-1.3579707,3.2453770637512207,195.51612091064453,4.532369375228882,-137.0600666581673,0.00280897,190.48070573806763,-309.5283602687204,100,9025.368525981903,1.3955867745827046,198.789155960083,47,0.027189254760742188
-142.94702993660547,490000,-140.16295065832858,-1.268676,3.6182618141174316,209.29600596427917,5.071810483932495,-137.45493251408652,0.017213497,203.6627094745636,-309.2888390209332,100,9238.341917991638,1.326726426065125,212.95117092132568,48,0.03255009651184082
-144.1972734530675,500000,-140.52121279629895,-1.2137617,3.6079981327056885,191.6858730316162,4.605468273162842,-136.55971379322324,0.007958667,186.65706872940063,-310.0056683920779,100,9433.734585046768,1.391634078705254,195.33590698242188,49,0.04168510437011719
-143.9913737856015,510000,-140.28611162583704,-1.0965878,3.0922276973724365,190.9166431427002,4.785477876663208,-134.97382058475608,-0.0036762094,185.71631836891174,-309.5405556674686,100,9627.78793478012,1.5384469699186198,194.0307068824768,50,0.020277976989746094
-142.83116200182437,520000,-140.44493527931405,-1.0973015,3.05132794380188,186.83605408668518,4.626075983047485,-136.3861739925834,0.0037706734,181.7327516078949,-309.879887718403,100,9817.75779390335,1.4149752538040223,189.910973072052,51,0.023088932037353516
