train-AverageDiscountedReturn,train-MaxReturn,train-PolicyExecTime,train-NumTrajs,Time-Sampling,ItrTime,LossAfter,n_timesteps,Time-Optimization,Time-SampleProc,LossBefore,train-StdReturn,Time,train-EnvExecTime,train-AverageReturn,train-MinReturn,Itr
-131.69245828284562,-38.81718145756139,178.27075505256653,100,183.63366603851318,187.29174399375916,-5.0067787,230000,3.419276714324951,0.23702502250671387,0.027818872,3.535684740798335,4630.38655424118,4.873525857925415,-44.32193737904191,-53.17990140599425,22
-132.9946115193293,-38.28262853242616,177.47059106826782,100,182.71616387367249,185.63971495628357,-2.4440644,240000,2.883868932723999,0.03922104835510254,0.01629422,3.5817808226157064,4816.10528421402,4.824560642242432,-44.831030828272176,-51.681330159571274,23
-131.9730355519406,-38.19953589995574,175.90041327476501,100,181.04025506973267,184.42343616485596,-1.0405905,250000,3.3587770462036133,0.02306389808654785,-0.0027365624,3.3895829494096303,5000.549518108368,4.732978105545044,-44.44658763542003,-52.00861714295122,24
-131.42235192969147,-38.732691472481235,181.55508375167847,100,186.79449701309204,189.7582290172577,-0.56852335,260000,2.9407660961151123,0.02152705192565918,0.005524234,3.5851205162422373,5190.33013010025,4.833775758743286,-44.20168429285467,-52.25347760600778,25
-132.19810961276602,-38.53747006047228,192.61636519432068,100,197.7181749343872,200.81291699409485,-0.45642227,270000,3.075042963027954,0.018402099609375,0.0023294967,3.7314887949030946,5391.186242103577,4.692613840103149,-44.58587540184635,-52.98909689291173,26
-132.41133668660473,-39.04751417955926,201.73515343666077,100,206.89250302314758,210.26996207237244,-0.3481045,280000,3.354149103164673,0.02166914939880371,0.019656891,3.6731121378085474,5601.477406024933,4.750249862670898,-44.6178264808871,-52.73514398749874,27
-132.93542808664859,-38.927005249206196,207.53670859336853,100,212.7005660533905,216.20409178733826,-0.3106709,290000,3.480695962905884,0.02217888832092285,0.006156,3.8218065440291937,5817.700527906418,4.757675409317017,-44.82594234235653,-51.486331399530805,28
-131.41460702875628,-38.48774978990588,214.19029307365417,100,219.37362599372864,224.75748205184937,-0.25819698,300000,5.362550973892212,0.019919157028198242,0.0052973144,3.7508286843611556,6042.479111909866,4.7820188999176025,-44.15135672606359,-53.17919738776111,29
-132.1431511132336,-38.25042280812806,213.14621448516846,100,218.2668662071228,222.77324271202087,-0.19271359,310000,4.486807107925415,0.01823902130126953,-0.008499637,3.971193237780312,6265.273267030716,4.713845729827881,-44.47044464383384,-54.531849161026315,30
-132.30027379519973,-37.07054241816192,234.3054234981537,100,240.4899458885193,244.54356408119202,-0.14696272,320000,4.005453109741211,0.04727578163146973,0.0010529999,3.5948106451174713,6509.837441205978,5.706459999084473,-44.527054060419104,-53.02944379966468,31
-132.36576326106666,-39.460082335176246,208.74480724334717,100,213.8637387752533,217.0656898021698,-0.123752415,330000,3.1734979152679443,0.026222705841064453,-0.0072364016,3.993066057189421,6726.93364906311,4.70989990234375,-44.56687274795635,-53.09959550604543,32
-131.62359160160534,-38.228911903570776,209.6732349395752,100,214.89003109931946,219.2448971271515,-0.095721945,340000,4.331783771514893,0.02268695831298828,-0.003799724,3.7517213448499915,6946.200642108917,4.791760206222534,-44.27291229618098,-52.425692287692826,33
-133.2079349443816,-38.542640775230254,248.59613633155823,100,253.83763098716736,258.0878701210022,-0.08070731,350000,4.21687912940979,0.031957149505615234,-0.010279866,3.751456312654521,7204.306778907776,4.8180553913116455,-44.92867660449826,-52.54759059551756,34
-129.85106609524146,-37.24480430117037,208.13295364379883,100,213.34842324256897,216.546391248703,-0.051381275,360000,3.1748650074005127,0.022703886032104492,0.018825196,3.3468024206140576,7420.873651027679,4.803552150726318,-43.58572321326917,-51.55197703778811,35
-130.86316180911373,-38.718379323189104,210.95287775993347,100,216.0537359714508,219.45695209503174,-0.05673153,370000,3.348095178604126,0.04565238952636719,0.0038350953,3.2393083326305017,7640.351003885269,4.696306943893433,-44.00786799925384,-53.65114257063383,36
-132.2109703969314,-37.72656738351073,206.4845952987671,100,211.67199420928955,215.1257610321045,-0.062095396,380000,3.32438588142395,0.1279890537261963,-0.007820239,3.754878858103262,7855.4975209236145,4.782163619995117,-44.55095233531033,-51.92387816815553,37
-131.64587852993162,-38.044180171593084,212.34867787361145,100,217.46112895011902,220.6133372783661,-0.022826336,390000,3.125192165374756,0.02483987808227539,0.020070294,3.6663379871272777,8076.1331169605255,4.705515146255493,-44.368976352896304,-53.834583071878434,38
-132.72467503883846,-38.8565269917279,223.96641778945923,100,229.18799209594727,232.42396092414856,-0.05466624,400000,3.197925090789795,0.03463292121887207,-0.017265158,3.531342828232482,8308.578628063202,4.807875156402588,-44.71456824802399,-52.00670045755765,39
-131.9327930123653,-39.28919241351851,227.46118807792664,100,232.57775688171387,236.10737800598145,-0.035845533,410000,3.5064430236816406,0.0227968692779541,0.00083755644,3.4719500642134093,8544.709838151932,4.707918882369995,-44.424375180925125,-53.24161828626094,40
