train-AverageReturn,LossAfter,train-MinReturn,train-MaxReturn,LossBefore,Time-Optimization,train-EnvExecTime,train-NumTrajs,n_timesteps,Time-Sampling,Time,Itr,ItrTime,train-AverageDiscountedReturn,train-StdReturn,Time-SampleProc,train-PolicyExecTime
75.47721089837954,-0.93833196,32.662256323348416,85.29766975945178,0.01696825,3.8639869689941406,4.770271062850952,100,1790000,109.27892804145813,28383.901038885117,178,113.16736006736755,104.74961424331974,7.141713404893979,0.0229489803314209,103.63371086120605
74.96366950605406,-0.3683858,39.28810081545569,85.04794192134253,-0.023778683,3.774837017059326,4.574247360229492,100,1800000,99.86130595207214,28487.660158872604,179,103.74013209342957,103.37665739560244,7.931800529947467,0.10364890098571777,94.79551601409912
72.9149346673313,-0.88281924,35.71418276697922,84.64389942256214,0.0058454527,3.4577810764312744,4.551942825317383,100,1810000,104.73374223709106,28595.90296792984,180,108.21086382865906,97.40025788308157,7.055637496811245,0.017406225204467773,99.80107283592224
71.94465973701853,-0.8905565,31.838404041977064,102.38104796684102,-0.0034593567,2.793009042739868,4.497366428375244,100,1820000,105.09245681762695,28703.829267024994,181,107.90614795684814,94.96729791621365,9.410854955460021,0.018946170806884766,100.18303179740906
69.17699764743668,-0.7703668,32.4331357604208,85.00248251218073,0.0012635987,2.5966920852661133,4.436534881591797,100,1830000,104.95165991783142,28811.419691085815,182,107.57122206687927,88.43682066601824,10.459814257557209,0.019525766372680664,100.12691712379456
70.67617640370725,-0.6989879,36.59032328126218,88.81474627580091,-0.014652893,2.708380937576294,4.538466691970825,100,1840000,105.83955883979797,28920.012477874756,183,108.57200527191162,92.04237981069511,8.356806454285376,0.02060699462890625,100.91749167442322
67.63032905399572,-0.5987934,29.238138900753455,80.67165982900013,-0.010103742,2.577954053878784,4.49223256111145,100,1850000,106.25110721588135,29028.89739704132,184,108.8499391078949,85.16676329558057,9.498672686767824,0.019589900970458984,101.37094807624817
66.08240047004564,-0.50350374,33.58449306703133,81.03207955638054,-0.0017649231,2.8784430027008057,4.532317638397217,100,1860000,106.65977478027344,29138.478829860687,185,109.55985474586487,81.49406064356353,10.910746540454987,0.020169973373413086,101.71844482421875
65.53182167395566,-0.44474062,35.21108259053386,106.98553589276094,-0.014648389,2.629648208618164,4.6475419998168945,100,1870000,110.02042293548584,29251.218201875687,186,112.71810102462769,79.06150720991856,11.47573896148068,0.06678414344787598,104.9694128036499
66.55336899678129,-0.41015196,29.200669776647473,109.81520886519594,-0.017958105,2.720118999481201,4.606693744659424,100,1880000,107.15717124938965,29361.135435819626,187,109.8990409374237,81.86509170206807,10.411106227301936,0.021381855010986328,102.14280891418457
66.05905404138619,-0.3464506,36.823712715900164,95.383651828284,-0.012404145,2.407817840576172,4.536030530929565,100,1890000,105.34527087211609,29468.929305791855,188,107.77305006980896,80.41880501899253,10.251587814693345,0.01853799819946289,100.41865277290344
64.63664418311532,-0.29455626,26.29323900114274,94.21787792080987,-0.024433948,2.4590659141540527,4.523069858551025,100,1900000,105.96624374389648,29577.450012922287,189,108.49940299987793,76.91574569580753,11.823267085072864,0.07372689247131348,101.01419496536255
61.845117270809425,-0.23112962,26.26207991589838,95.62982787802864,-0.00036218873,2.7121639251708984,4.520485877990723,100,1910000,104.23476099967957,29684.44296193123,190,106.96776294708252,69.65079644209919,12.60512367097023,0.01938176155090332,99.25483250617981
64.94874873187223,-0.199749,20.690883061285792,93.43280038685177,-0.0037490663,2.8548238277435303,4.538055181503296,100,1920000,103.06126999855042,29790.403190135956,191,105.93812990188599,77.45816476474634,11.739459923597657,0.019378185272216797,98.13898420333862
63.262426602859044,-0.15162031,30.168628718322267,95.39559200613257,0.015128327,3.122454881668091,4.592815399169922,100,1930000,105.76328015327454,29899.331065893173,192,108.90683794021606,73.91808125714606,11.812059425145806,0.02070903778076172,100.7560806274414
66.20337302064516,-0.14860915,30.558610331841887,105.9207263575473,-0.0066302978,2.739367961883545,4.869089126586914,100,1940000,108.3228919506073,30010.444401979446,193,111.09059286117554,80.54797626460926,11.81587174191083,0.02653813362121582,102.90800452232361
65.0336268753048,-0.118405685,28.747391536143862,82.13732243256003,0.01241095,2.7655138969421387,4.559625864028931,100,1950000,107.93629097938538,30121.20016002655,194,110.72609877586365,77.98370157478209,11.441633878681182,0.02285289764404297,102.9834668636322
65.2487680412513,-0.1205774,33.154947091290296,102.4881676653703,-0.010517529,3.449928045272827,4.483872175216675,100,1960000,100.888014793396,30225.5821557045,195,104.35856080055237,78.5314840485551,13.617646504393784,0.020262956619262695,95.97642970085144
65.01410686450853,-0.10260498,29.197614486667227,100.45863808957138,-0.0060313474,2.82413911819458,4.616687297821045,100,1970000,101.2321138381958,30329.723752975464,196,104.123291015625,78.01369997183616,10.587412734537715,0.06645798683166504,96.2124330997467
62.662043161271896,-0.08048051,30.885579423846472,103.27190111192522,0.0030906128,2.7454628944396973,4.6221864223480225,100,1980000,101.65299272537231,30434.17466402054,197,104.42954015731812,71.55598813440983,13.107288307216647,0.030784130096435547,96.63154149055481
65.71527116174674,-0.046915382,35.482107013238924,98.26399250675355,0.023467856,2.7388341426849365,4.692269325256348,100,1990000,104.45345163345337,30541.416208982468,198,107.2201337814331,79.27846035621283,10.154814803020766,0.027452945709228516,99.35556530952454
63.59334602053229,-0.0821216,27.311713430168574,102.23088091323253,-0.008899572,4.07753586769104,4.705259323120117,100,2000000,103.03585720062256,30648.569799900055,199,107.13315606117249,74.38203050661859,13.115221164037429,0.018547773361206055,97.92562556266785
