LossAfter,train-PolicyExecTime,train-NumTrajs,train-StdReturn,n_timesteps,Time-SampleProc,Time-Sampling,Time,ItrTime,train-AverageDiscountedReturn,train-MaxReturn,train-AverageReturn,train-EnvExecTime,Time-Optimization,LossBefore,Itr,train-MinReturn
-21.049368,85.96233773231506,100,4.24594040172589,220000,0.023547887802124023,90.3176839351654,1983.267599105835,94.06975793838501,4.040277797583434,11.82902331798554,2.0419861942524,3.898206949234009,3.7269089221954346,-0.0063037477,21,-7.6628569324012865
-45.243874,95.10425806045532,100,6.992282018909748,230000,0.01991415023803711,99.59779715538025,2085.14639210701,101.85846495628357,6.154892500926554,21.165951075317565,4.762914590755093,4.037008285522461,2.2392418384552,-0.012986896,22,-8.2536827134338
-131.26003,91.12986016273499,100,6.084190359788211,240000,0.02136707305908203,95.52871608734131,2183.4287662506104,98.26039409637451,19.99003978793412,26.488544383949414,12.521166635148695,3.9320831298828125,2.7089316844940186,0.007257141,23,-3.310190108513166
-101.21644,89.92256617546082,100,8.529942685890875,250000,0.02100992202758789,94.37030696868896,2280.9481801986694,97.49690961837769,34.02386975929361,31.34515793655318,19.796407418060085,3.9850096702575684,3.103775978088379,0.016506951,24,-5.567074226846434
3.152996,85.88230514526367,100,9.22018480089088,260000,0.05682492256164551,90.18722820281982,2373.3417570590973,92.37074112892151,30.81206891968659,33.662830378886994,18.10750980771161,3.867820978164673,2.124753952026367,0.002284619,25,-4.721747346634527
2.0127618,81.71654868125916,100,8.516118267168286,270000,0.021492958068847656,86.04442501068115,2461.8751640319824,88.51329612731934,28.706810172051114,29.575315576754978,17.501291168986334,3.905677080154419,2.446518898010254,-0.002987052,26,-3.1753203731530064
0.02597118,79.78645706176758,100,8.62254009843099,280000,0.01946115493774414,84.04460787773132,2549.5116169452667,87.61333417892456,28.282029454902776,30.90220174852412,17.8524852359047,3.808821201324463,3.5478339195251465,0.0009884338,27,-6.839003140759009
-0.065036595,78.36125779151917,100,9.75022620055954,290000,0.02018570899963379,82.55516195297241,2634.3680140972137,84.83546280860901,27.32387781566398,32.105071100156074,16.935871398070315,3.7862062454223633,2.2587990760803223,0.00041817626,28,-6.056414937851843
-0.053250737,80.11290431022644,100,9.683461632045642,300000,0.019644975662231445,84.31641292572021,2721.03421998024,86.64455986022949,26.55058561090237,33.98523776796959,16.466625130949872,3.7734034061431885,2.307689905166626,0.016988276,29,-6.756660943009625
-0.049401216,85.21455955505371,100,9.201202366913096,310000,0.020760297775268555,89.42433309555054,2812.6989521980286,91.63744282722473,23.797423390543155,28.7426531728988,15.190174384700118,3.801003932952881,2.1903300285339355,-0.0035257873,30,-6.575517137700841
-0.02062646,83.51462483406067,100,8.980737992342757,320000,0.021991968154907227,87.74778199195862,2902.932533979416,90.21277594566345,25.019103064091176,32.095151749450004,16.18320450052595,3.7809884548187256,2.4425621032714844,0.0059296265,31,-4.166286955155765
-0.011731418,81.59471487998962,100,9.903888339935463,330000,0.021499156951904297,85.75286817550659,2990.974193096161,88.01989603042603,25.57855063982075,30.754650131509674,16.03674729155187,3.7371573448181152,2.2449841499328613,0.002678531,32,-7.577440643944956
0.008894973,82.22016406059265,100,10.071967860757864,340000,0.018768787384033203,86.39092707633972,3079.9221670627594,88.92728185653687,24.037655207720007,32.64065371809663,15.66034714625771,3.766669988632202,2.5161662101745605,0.016654542,33,-6.525585698985391
-0.013240454,87.9436309337616,100,10.738047098146975,350000,0.02729177474975586,92.20037460327148,3174.4429302215576,94.50163793563843,22.968612746650635,32.793303906544885,14.904298315804345,3.8439252376556396,2.2727108001708984,-0.010007227,34,-6.722098695906294
-0.0018058289,81.38157629966736,100,9.201601287585424,360000,0.026108264923095703,85.5709969997406,3262.8991730213165,88.434011220932,27.218385388022476,31.618031718051167,16.97068497517254,3.7378203868865967,2.836284875869751,0.0044824034,35,-3.616225841770525
0.007143262,87.24883675575256,100,9.453679345005852,370000,0.019163846969604492,91.47980523109436,3357.419678926468,94.49937200546265,25.515932474357445,31.450988789185395,15.994636520092252,3.823908567428589,2.998016119003296,0.008797485,36,-6.418082736914707
