train-EnvExecTime,train-PolicyExecTime,LossAfter,train-AverageDiscountedReturn,train-MaxReturn,n_timesteps,Time-SampleProc,Time-Sampling,Itr,train-MinReturn,train-NumTrajs,Time-Optimization,ItrTime,Time,train-StdReturn,LossBefore,train-AverageReturn
4.072761297225952,142.94558835029602,0.008799353,16.514645805749602,20.89294240513859,1840000,0.02384209632873535,147.459814786911,183,6.110888334245401,100,2.95147705078125,150.43650817871094,41407.74539589882,3.4201333905986577,0.009011365,14.284981530828786
4.091381072998047,147.98212361335754,-0.003153955,16.6823245534001,20.508570761949464,1850000,0.02383589744567871,152.52425026893616,184,6.639119940540117,100,2.855849027633667,155.405287027359,41563.171311855316,3.1158976819745803,-0.0029662568,14.308472815479252
4.442074298858643,201.6990203857422,0.023965763,17.199688211064473,21.786394671638455,1860000,0.03092193603515625,206.64112401008606,185,8.553112758745547,100,5.052036285400391,211.73107624053955,41774.941673994064,3.1944364687311575,0.025545157,14.550985845252422
4.026578903198242,134.24319529533386,-0.014824841,17.755960558686642,21.474314291681388,1870000,0.020270109176635742,138.72715067863464,186,8.490853198078074,100,2.9603819847106934,141.70902562141418,41916.67709994316,2.8749382669404944,-0.014708536,15.027019924978736
3.920567035675049,122.6701033115387,-0.013303857,17.18600762702117,22.532374673931113,1880000,0.02215099334716797,127.01694798469543,187,7.677500617144983,100,2.9519801139831543,129.9924669265747,42046.69281291962,3.058242515264171,-0.013444599,14.59740434476931
3.8958351612091064,122.45835614204407,-0.0005627197,17.014395635109807,22.107989993582677,1890000,0.0221099853515625,126.78131818771362,188,6.61989808453181,100,2.73305606842041,129.53841519355774,42176.252297878265,3.0103751509886734,-0.0005102066,14.564333880871335
3.8754971027374268,120.97628664970398,-0.01024566,16.588234423503966,21.734341796412963,1900000,0.01981377601623535,125.27265477180481,189,8.600352589683016,100,2.8195478916168213,128.11350512504578,42304.38444685936,2.9835650583057864,-0.010140674,14.259148351620803
3.9120428562164307,120.8982355594635,0.0062546693,17.664211363313953,21.741977307023177,1910000,0.019850969314575195,125.23217391967773,190,7.707843737571246,100,3.9865150451660156,129.23890495300293,42433.644709825516,3.1123133837732344,0.0067172204,14.880197946152219
3.879750967025757,118.66344475746155,-0.0074079507,16.651528067503726,22.304859245296107,1920000,0.027110815048217773,122.97007369995117,191,7.812280669958428,100,2.951975107192993,125.95053005218506,42559.61452794075,3.0750808878420544,-0.0067863306,14.276822919734398
4.323153257369995,166.5012469291687,-0.007641455,16.513653488493368,20.77214029281447,1930000,0.02563190460205078,171.30807971954346,192,6.582813121160498,100,5.825640916824341,177.16018199920654,42736.79294681549,3.207686636523021,-0.007831186,14.203629747999983
4.236266136169434,165.6174008846283,-0.0040266723,17.24239099450304,20.32726356057509,1940000,0.025165081024169922,170.33448767662048,193,6.330051894119045,100,2.657414197921753,173.03303289413452,42909.91207885742,2.9149434572750335,-0.0037765335,14.739149197445483
3.881700277328491,121.5310742855072,-0.005657306,17.466738792769828,20.530191124227496,1950000,0.0221710205078125,125.84021496772766,194,7.317921469564732,100,2.6528801918029785,128.51667094230652,43038.45892095566,2.6707880394958328,-0.0054661483,14.891334222614756
3.977916717529297,127.32039403915405,0.0021846816,17.080383191133976,22.35845798750575,1960000,0.027770042419433594,131.73092794418335,195,7.199355218337542,100,7.64662504196167,139.40573406219482,43177.88784575462,3.317140406985272,0.002973694,14.587148496518687
4.364227771759033,166.71951913833618,0.0027011475,16.86936591101594,20.167000112253824,1970000,0.02656698226928711,171.56334614753723,196,7.180624579144616,100,3.011045217514038,174.6015110015869,43352.51603293419,2.803062794160497,0.0027661987,14.456214881043985
3.9493842124938965,117.75384521484375,-0.014573927,17.355365778007197,20.95236629788836,1980000,0.022499799728393555,122.13435220718384,197,8.084435815491213,100,2.6493330001831055,124.80662298202515,43477.34466671944,3.1011191760215837,-0.012560422,14.772763578969498
3.9140210151672363,116.16366362571716,0.005305838,16.684596183182283,20.57004674761155,1990000,0.02197408676147461,120.50795125961304,198,7.3376597572965805,100,2.9450061321258545,123.47555112838745,43600.84398674965,3.470296821614805,0.006047299,14.423973435160935
3.9120981693267822,113.28617405891418,0.012654166,16.601636812758702,22.761043592115218,2000000,0.01975107192993164,117.62769389152527,199,6.572994136814738,100,2.6341261863708496,120.28205513954163,43721.14624786377,3.0849139144049595,0.012817993,14.301546303633673
3.9150681495666504,116.9881751537323,-0.011682922,17.279941239096363,21.54289597249714,2010000,0.023270845413208008,121.33247494697571,200,6.193418128506892,100,2.750544786453247,124.10787010192871,43845.27511382103,2.9185778364050834,-0.011438281,14.733626058204175
3.9361016750335693,114.60903429985046,0.0040444215,17.115627711469774,21.43455692953103,2020000,0.02020406723022461,118.97486901283264,201,7.703405201693934,100,2.5734708309173584,121.56920504570007,43966.86526083946,2.9049063300993603,0.004289154,14.611580569750943
