train-PolicyExecTime,train-EnvExecTime,Itr,train-MaxReturn,Time-Optimization,Time-SampleProc,train-StdReturn,Time-Sampling,ItrTime,LossBefore,n_timesteps,train-AverageDiscountedReturn,Time,LossAfter,train-MinReturn,train-NumTrajs,train-AverageReturn
4.6419267654418945,2.4083642959594727,21,43.52428591165892,0.4345250129699707,0.10505318641662598,39.652569134531845,7.280106782913208,7.81995415687561,1.8310548e-08,220000,-80.31134018323297,172.7344582080841,-0.012205604,-138.85423025109932,100,-45.51035460838344
4.624112844467163,2.416949510574341,22,62.08836704285042,0.4319648742675781,0.04918360710144043,37.053802021429846,7.270966529846191,7.752389430999756,-0.0013228966,230000,-68.79352313719673,180.51389050483704,-0.017750463,-120.36256164400635,100,-39.30736591206942
4.631629705429077,2.4715065956115723,23,48.28101252386765,0.3959825038909912,0.11008191108703613,36.31524561732081,7.335046291351318,7.841695547103882,-0.0021805877,240000,-76.48480051448668,188.37720346450806,-0.02262808,-143.73298077805413,100,-43.01243956057261
4.800507545471191,2.4351701736450195,24,13.518849995072731,0.37137794494628906,0.04520130157470703,32.24648422861175,7.465770483016968,7.882570028305054,-3.0517577e-09,250000,-78.3543851948969,196.27637434005737,-0.020162972,-142.3172591560711,100,-44.12636280471019
4.754703760147095,2.4650278091430664,25,45.77900618438325,0.27311205863952637,0.10534286499023438,32.762126826186076,7.456268787384033,7.834995985031128,-1.5258789e-09,260000,-72.04386516668919,204.13048934936523,-0.01701671,-156.47701368336675,100,-40.05834530221814
4.788903713226318,2.5253524780273438,26,8.71022063260527,0.29896092414855957,0.06701850891113281,40.16429543079449,7.549519777297974,7.915744304656982,3.051758e-08,270000,-85.23918990284011,212.064621925354,-0.012785376,-204.6969520205049,100,-47.68814366668926
4.763971328735352,2.433666706085205,27,75.52783787359701,0.41301536560058594,0.0457611083984375,36.94028689979664,7.436805486679077,7.895829200744629,6.1035155e-09,280000,-59.998644775137926,219.98848152160645,-0.018648865,-119.66258591316725,100,-33.823684418200294
4.715097665786743,2.443169355392456,28,30.246474785710443,0.3693397045135498,0.08071732521057129,39.84672785275642,7.392715930938721,7.8430335521698,-7.629395e-09,290000,-80.1588863848007,227.85313200950623,-0.018904837,-139.68028919936893,100,-45.28914790520387
4.76188588142395,2.4586660861968994,29,85.03779780181492,0.23876047134399414,0.06937837600708008,41.09183983754039,7.4541754722595215,7.762546539306641,-3.0517577e-09,300000,-69.83058435471975,235.63243675231934,-0.016238919,-143.43646972180002,100,-38.858045590868045
4.785284519195557,2.4403088092803955,30,66.28719484054608,0.27306103706359863,0.06860852241516113,44.131641307864236,7.466835021972656,7.80873441696167,-1.0681152e-08,310000,-64.94346014572191,243.45759677886963,-0.015164468,-165.127219844851,100,-37.57399381819052
4.733965158462524,2.4668984413146973,31,67.91639988578132,0.293546199798584,0.036441802978515625,41.05701566459839,7.434474468231201,7.764711856842041,-0.0005166443,320000,-74.51118445425571,251.24185228347778,-0.01231095,-138.0804732259546,100,-42.30081841412075
4.910471677780151,2.4839391708374023,32,61.889267016172404,0.2661609649658203,0.07387185096740723,38.97276768341937,7.631227493286133,7.971510648727417,-9.155274e-09,330000,-56.74660901670004,259.22969102859497,-0.015988253,-121.8617347775619,100,-30.41195219005611
4.907533407211304,2.4822874069213867,33,44.12866944654957,0.25259828567504883,0.0870516300201416,36.85440696751912,7.642192125320435,7.987486839294434,-1.2207031e-08,340000,-56.67107298740626,267.2354624271393,-0.015600071,-102.58258175220509,100,-33.01524833374977
