LossBefore,Time-Sampling,train-MaxReturn,train-MinReturn,train-PolicyExecTime,train-AverageReturn,Itr,Time-SampleProc,Time,n_timesteps,train-EnvExecTime,ItrTime,train-AverageDiscountedReturn,train-StdReturn,Time-Optimization,train-NumTrajs,LossAfter
-0.005698184,177.88201999664307,7.589542616906315,-7.284648939672005,174.0382993221283,-0.3941542322777656,97,0.027106046676635742,12951.979663848877,980000,3.4212357997894287,180.60973286628723,-0.9071756538463339,3.5735422675336426,2.6987991333007812,100,-0.0061197127
-0.0069103884,179.39627599716187,6.0274202180440275,-7.78704172415278,175.53399848937988,-0.9905827508653414,98,0.020451068878173828,13134.157446861267,990000,3.4328534603118896,182.15729880332947,-1.8220974136846813,3.597658303924371,2.737744092941284,100,-0.007315027
0.00040233156,186.42246079444885,6.1878679708248265,-8.126577765120802,182.59217166900635,-1.5642184607395517,99,0.019768953323364258,13323.447418928146,1000000,3.414093494415283,189.2692859172821,-2.735006047773587,3.740582552900505,2.8175370693206787,100,-0.000120581055
0.015294177,199.1222107410431,5.491580362287672,-7.673321890156928,195.26551365852356,-1.6163869148796177,100,0.021287918090820312,13525.894349098206,1010000,3.4122424125671387,202.42568588256836,-2.8166435896174904,3.2963333614642574,3.278925895690918,100,0.014340439
-0.016174579,198.91240620613098,4.822080326400382,-8.853077579416311,195.09324169158936,-1.6433288389557352,101,0.019243955612182617,13728.155949115753,1020000,3.4044480323791504,202.24135971069336,-2.856607536292115,3.2765260621903236,3.3083510398864746,100,-0.01625029
0.0053132935,207.9952211380005,6.68273667355652,-8.99982817602775,204.08502435684204,-1.1699974919342213,102,0.03246188163757324,13940.632496833801,1030000,3.4391679763793945,212.45509600639343,-2.1227145044318956,3.618101303239586,4.4266650676727295,100,0.004555554
-0.0018290527,215.5114848613739,5.879157259188107,-7.837146802313989,211.59940481185913,-1.481527902248118,103,0.05319499969482422,14159.684566020966,1040000,3.4904744625091553,219.02753734588623,-2.6198506399342416,3.575658123659445,3.4624812602996826,100,-0.0018262451
-0.0011942718,213.53454613685608,7.217317934495583,-8.611675123949503,209.6688733100891,-0.9571812685663694,104,0.020977020263671875,14376.262693881989,1050000,3.4483776092529297,216.54240107536316,-1.7767522029914968,3.7140003153473002,2.985534191131592,100,-0.0014711426
0.0022405884,239.99639916419983,6.1854345252766905,-8.364387798959054,235.92076754570007,-0.8033762661769801,105,0.0327451229095459,14619.427391052246,1060000,3.6169183254241943,243.13065910339355,-1.5209279242759515,3.837673750665749,3.100598096847534,100,0.0021280213
-0.00034056397,209.62185716629028,7.8742639232007,-8.369625639284742,205.73776936531067,-1.344644181306637,106,0.06566500663757324,14832.340379953384,1070000,3.4660816192626953,212.88267993927002,-2.380925137494901,3.634378538842188,3.1947269439697266,100,-0.00088754884
-0.004453168,208.7537660598755,7.634340074714848,-8.274759093788415,204.90674829483032,-1.2228211646498557,107,0.021592140197753906,15045.268176794052,1080000,3.428990364074707,212.90639114379883,-2.2244685363768393,3.9228009026367543,4.130218982696533,100,-0.004944696
0.010471966,250.24415183067322,5.543505323213902,-8.405870450288925,246.36351084709167,-1.142171239608472,108,0.019767045974731445,15299.808500051498,1090000,3.4481706619262695,254.51973390579224,-2.0537978770086993,3.8622440167228262,4.255227088928223,100,0.009992298
